,ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Net Profit For the Year,Attributable to parent company,Depreciation and Amortisation,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Cash and Cash Equivalents at the end of period,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA
32,PXL,2021,1,532886350700,1617835237,25580000000,78847845957,416217749848,10622919658,337818131887,3902626675,0,138081921218,12409418267,870704482587,58832195974,58832195974,0,811872286613,811872286613,-27828077505,870704482587,852425000,416217749848,0,12264138227,827222120000,827222120000,1842395703,0,12409418267,67882391454,156058034395,156058034395,8.847584524161105,1360757162,3052133806,-0.07135610915044079,3215261211,0,1360757162,0,1360757162,-95844025,1264913137,0,0,-1327640542,3152533806,0,-100400000,-100400000,3052133806,0,3052133806,3052133806,0.0,0.0,-6344244137.0,-408332222.0,0.0,-9560000000.0,15955000000.0,0.0,0.0,159483414.0,6146151192.0,0.0,0.0,0.0,0.0,0.0,-198092945.0,1815929182.0,1617836237.0,0.0,0.0724648408,0.004806946535003834,0.46091003551779636,0.003186465,0.6707058309,4116.948316820026,138264.2468339814,131.6388439388,142512.8339947402,0.0026398726,-0.04609742777896178,0.9295656655893464,2.242967291470335,0.0118986833,-0.0054571439,0.0110427073,-3729215953.0,-62727405,0.0,9.0577334719,0.0274991475,1.9830740451,0.0,1.0724648407687845,693377337564,82574412,71.763224551,0.854047304,248.6957472586,-99.2062250027,36.962222704050255,9832.0080876022,-185.4973031987
33,PXL,2021,2,465747895597,1684736585,21360000000,81234880237,350703498123,10764780652,398487374248,3733113517,67055116555,139515706265,12043605402,864235269845,49185278823,49185278823,0,815049991022,815049991022,-24650373096,864235269845,800450000,350703498123,0,12264138227,827222120000,827222120000,1895432141,0,12043605402,67882391454,145670312686,145670312686,0.4849941277638267,1284552975,3177704409,0.057842403127090325,3146616582,0,1284552975,0,1284552975,-1459413988,-174861013,1411104257,0,-1125655417,3257204409,0,-79500000,-79500000,3177704409,0,3177704409,3177704409,0.0,0.0,-3744577327.0,-941800743.0,0.0,-14600000000.0,18820000000.0,0.0,0.0,553589168.0,3831788425.0,0.0,0.0,0.0,-20310750.0,-20310750.0,66900348.0,1617836237.0,1684736585.0,0.0,0.0718527822,0.004580226437790654,0.46271405799296605,0.0045318705,0.9889074721,2759.539980149079,128508.8955715527,100.2637307419,131368.69928244367,0.0028402703,-1.0124272453613679,-0.13612596475439248,2.4737822969114993,0.0120664359,-0.0039639173,0.011255265,-2552569132.0,-1300516430,0.0,9.1047940119,0.0287691406,1.9476359312,0.0,1.0603463338013488,817486678800,82574412,83.475458545,1.0030420833,207.3180166512,-48.381665603,38.48291900643507,9869.9747148184,-319.6003320685
34,PXL,2021,3,536329187900,4832720110,18600000000,80111277302,422038063758,10747126730,330424374953,3563600359,0,138081921218,11678530037,866753562853,48997271881,48997271881,0,817756290972,817756290972,-21944073146,866753562853,800450000,422038063758,0,12264138227,827222120000,827222120000,1888432141,0,11678530037,67882391454,145670312686,145670312686,7.8021830649616035,949568832,2748932441,0.3362508635642293,3144459331,-22680790,949568832,0,949568832,0,949568832,-22680790,0,-1320414932,2750932441,0,-2000000,-2000000,2748932441,0,2748932441,2748932441,0.0,0.0,304973759.0,-562011.0,0.0,0.0,2760000000.0,0.0,0.0,83571777.0,2843009766.0,0.0,0.0,0.0,0.0,0.0,3147983525.0,1684736585.0,4832720110.0,0.0,0.0599167165,0.004357777981462228,0.4642504582700097,0.0054996076,1.2532755224,2186.6636419696756,129357.5414164166,113.3852755096,131657.59033389587,0.0028216368,-0.3905415673963486,1.0,2.8949269904006285,0.012883949,-0.0024816371,0.0120511129,-1351321694.0,-370846100,0.0,10.9461030647,0.0986324325,2.332601791,16.350669443171952,1.059916716535144,1286674487784,82574412,122.7172280235,1.5734204701,268.9063048476,-94.0194190442,33.29036652419638,9903.2650813426,-948.5837261146
35,PXL,2021,4,467893445428,1710546144,25750000000,73294499655,356415903838,10722495791,400494897658,3396542765,65686644789,139515706265,11326313788,868388343086,49761994308,49761994308,0,818626348778,818626348778,-21074015340,868388343086,852425000,356415903838,0,12264138227,827222120000,827222120000,1798077821,0,11326313788,67882391454,145670312686,145670312686,0.007870944551212832,1199330312,804744525,-0.4803856842529509,3110717670,0,1199330312,0,1199330312,-1338866628,-139536316,0,-272644981,-1780291848,918244525,0,-113500000,-113500000,804744525,0,804744525,804744525,0.0,0.0,5028041664.0,-1115288076.0,0.0,-11550000000.0,4400000000.0,0.0,0.0,115072446.0,-8150215630.0,0.0,0.0,0.0,0.0,0.0,-3122173966.0,4832720110.0,1710546144.0,0.0,0.0609753716,0.0041490757902798645,0.4647444009514861,0.0055349526,1.2908763637,2136.2524385182583,48526.2043774508,40.8463613774,50703.30317734645,0.0075217092,-1.8280811575118432,-0.11634519248271948,0.6709949018615315,0.0178304809,-0.0047368646,0.0167078079,-487658844.0,-2192473145,0.0,9.6672271527,0.0340709694,2.5680703143,0.0,1.0607871886634017,955551095664,82574412,65.6673803115,1.160534529,198.2235539461,-155.0767352082,9.745688833969535,9971.2673000324,-1954.968837077
36,PXL,2022,1,482719930879,2193252519,14150000000,93989443658,359099535853,13287698849,390229446480,3230712941,65002408907,144677918962,10960839357,872949377359,49449165455,49449165455,0,823500211904,823500211904,-16200152214,872949377359,25668713750,359099535853,0,12264138227,827222120000,827222120000,1798077821,0,10960839357,67882391454,128243258499,128243258499,0.3217253197157892,1798547195,128677709,-0.9578400826506883,2592429462,0,1798547195,0,1798547195,-704091919,1094455276,0,-66313045,-3328891222,291680471,0,-73000000,-73000000,218680471,-90002762,128677709,128677709,0.0,0.0,-10096615618.0,-1058490295.0,0.0,-1500000000.0,13100000000.0,0.0,0.0,37812288.0,10579321993.0,0.0,0.0,0.0,0.0,0.0,482706375.0,1710546144.0,2193252519.0,0.0,0.0600475443,0.003923147674158246,0.4675113539113971,0.0060109264,1.503019461,1800.942559949032,66566.8740980412,59.0809544656,68426.89761245582,0.0054832078,-1.2792263652553193,0.6085218553300182,0.07154536136595514,0.008326907,-0.0058240579,0.0078323882,-703019752.0,-2300748991,0.0,9.7619429254,0.0443536812,2.4999490667,0.0,1.060047544299557,713938366152,82574412,104.7225601058,0.8669558985,136.4561276301,-88.3608570321,1.5583242542496094,9972.8256242866,-1012.4112610039
37,PXL,2022,2,474052427158,3242597154,18000000000,77523088668,361727942397,13558798939,398632514121,5709850579,64318173025,149506141998,10607632536,872684941279,49232297161,49232297161,0,823452644118,823452644118,-16247720000,872684941279,25679988750,361727942397,0,12264138227,827222120000,827222120000,1813900821,0,10607632536,67882391454,127218942920,127218942920,0.4223194251681212,1827044649,-47567786,-1.0149692293170116,2590229292,0,1827044649,0,1827044649,-704091919,1122952730,4828223036,-7000000,-8417402790,117002268,0,-113000000,-113000000,4002268,-51570054,-47567786,-47567786,0.0,0.0,6314150484.0,-1624261159.0,0.0,-17200000000.0,13350000000.0,0.0,0.0,265363760.0,-5208897399.0,0.0,0.0,0.0,-55908450.0,-55908450.0,1049344635.0,2193252519.0,3242597154.0,0.0,0.0597876484,0.006934036364794019,0.46748434908527325,0.0066358658,1.4526375757,1560.2449451194955,49802.3001858632,43.2433444121,51405.788475394795,0.0073289788,-3.9963172569407743,0.6146279624937617,-0.026035371399399227,0.0044281639,-0.0147737923,0.0041769843,-11459503904.0,-7301450060,0.0,9.6288910836,0.0658632106,2.2815202873,0.0,1.0597876484005133,573561865752,82574412,157.7979351383,0.6965329091,99.3268267184,369.9085865328,-0.5760596393953129,9972.2495646472,-49.768233719
38,PXL,2022,3,471070449249,2421756313,15000000000,75871162241,364179068722,13598461973,401773428821,5432585433,63633937143,149506141998,10244244182,872843878070,49308247586,49308247586,0,823535630484,823535630484,-16164733634,872843878070,25668713750,364179068722,0,12264138227,827222120000,827222120000,1813900821,0,10244244182,67882391454,127218942920,127218942920,0.8790508069245474,1784288080,82986366,-0.9698114203309371,2595555365,0,1784288080,0,1784288080,-704091919,1080196161,0,-53454545,-3149999913,472297068,28000000,-372336190,-344336190,127960878,-44974512,82986366,82986366,0.0,0.0,-2394770378.0,-1289708368.0,0.0,0.0,3000000000.0,0.0,0.0,-192270545.0,1518021087.0,0.0,0.0,0.0,55908450.0,55908450.0,-820840841.0,3242597154.0,2421756313.0,0.0,0.0598738485,0.006596661069548644,0.4675314614815593,0.0075818333,1.4877489921,1315.8251959191348,38111.959450903,30.5768224766,39458.36146929873,0.0095770463,-1.1899750498809587,0.605393362825133,0.04650951095296226,0.001178239,-0.0169002166,0.0011114171,-12180035089.0,-2123258297,0.0,9.5535832708,0.0491146295,2.167819498,0.0,1.0598738485146308,420221182668,82574412,433.7360447616,0.5102647258,63.5811492845,-365.6660566007,1.0049888820280064,9973.2545535292,-34.3019887301
39,PXL,2022,4,475205012130,2876771837,9260000000,80149612380,369356896767,13561731146,398411297865,5157097180,62949701261,145097191998,9880855828,873616309995,49926014371,49926014371,0,823690295624,823690295624,-16010068494,873616309995,31605629740,369356896767,0,12264138227,827222120000,827222120000,1813900821,0,9880855828,67882391454,127218942920,127218942920,0.8956734247870823,2273538600,154665140,-0.8078083973295749,5083762490,0,2273538600,0,2273538600,-704091919,1569446681,-4408950000,-33090908,-1858814040,352354223,44000000,-50000000,-6000000,346354223,-191689083,154665140,154665140,0.0,0.0,-5345491028.0,-62675438.0,0.0,-11260000000.0,17000000000.0,0.0,0.0,123181990.0,5800506552.0,0.0,0.0,0.0,0.0,0.0,455015524.0,2421756313.0,2876771837.0,0.0,0.060753708,0.006260966296917651,0.46761926681294724,0.0087925986,1.7965260575,1180.0115181150586,47029.9163135305,47.5419347653,48257.46976641086,0.0077610174,-0.1418310060801255,0.6903101099757004,0.06802837655802281,0.0008355641,-0.0146994205,0.0007876257,-8454061004.0,-322458267,0.0,9.491819996,0.0574610952,2.1142269806,0.0,1.0606126048057636,425010498564,82574412,617.5079355931,0.5157520095,55.3152867095,-32.6766309746,1.8730395561278717,9979.6024155885,-49.9864789302
40,PXL,2023,1,473817142135,2013089047,6760000000,78729022397,372885529748,13429500943,400717868513,4883415379,62265465379,145387489997,9705479872,874535010648,50343589019,50343589019,0,824191421629,824191421629,-15508942489,874535010648,31567629740,372885529748,0,12264138227,827222120000,827222120000,1799900821,0,9705479872,67882391454,127218942920,127218942920,0.7898270331460499,3219088390,131620168,0.02286688986668235,3559611654,0,3219088390,0,3219088390,-704091919,2514996471,0,-166363637,-5647743508,260500980,0,-35500000,-35500000,225000980,-93380812,131620168,131620168,0.0,0.0,-2545491400.0,-821662001.0,0.0,-1500000000.0,4000000000.0,0.0,0.0,3470611.0,1681808610.0,0.0,0.0,0.0,0.0,0.0,-863682790.0,2876771837.0,2013089047.0,0.0,0.0610823987,0.005925098527897821,0.4679037623038908,0.0104233466,1.7191109516,955.0598740209616,47567.8787701377,40.5110374565,48563.44968161516,0.0076732453,-1.0248586787018918,0.7812759906850523,0.04088740415108639,0.0003905512,-0.0158291836,0.0003683267,-11308381894.0,-3299110674,0.0,9.4116679277,0.0399869991,2.0048553223,0.0,1.0610823986974978,815174595264,82574412,2533.9283287245,0.9890597911,89.54066367,-205.2508104219,1.5939582833481152,9981.1963738718,-71.9078568304
41,PXL,2023,2,476002115476,1748555889,3120000000,81581175431,376159320468,13393063688,398700527022,4609733578,61581229497,141905206761,9304236641,874702642498,50344199522,50344199522,0,824358442976,824358442976,-15341921142,874702642498,31504654740,376159320468,0,12264138227,827222120000,827222120000,1799900821,0,9304236641,67882391454,127218942920,127218942920,0.4383423078567578,2627915617,167021347,4.511228102985496,3201762324,0,2627915617,0,2627915617,-704091919,1923823698,-3482283236,-105272727,-1254614307,283415752,14000000,-42300000,-28300000,255115752,-88094405,167021347,167021347,0.0,0.0,-4840593869.0,821662001.0,0.0,-3120000000.0,6760000000.0,0.0,0.0,124478710.0,4586140711.0,0.0,0.0,0.0,-10080000.0,-10080000.0,-264533158.0,2013089047.0,1748555889.0,0.0,0.0610707635,0.00559190436790881,0.4679985824082931,0.0113337378,1.9727956494,888.96799551232,48035.4538173166,40.3262845416,48964.748097370524,0.0075985542,0.21459466215425288,0.7320720975798364,0.06355658679431639,0.0006508853,-0.0062847547,0.0006136606,2761585251.0,563936664,0.0,9.4549544932,0.0347320229,1.9832035459,0.0,1.0610707635142953,781897107228,82574412,1457.9662173676,0.948491659,78.9409866697,-51.6910741257,2.022676794840513,9983.2190506667,282.5002599708
42,PXL,2023,3,474058674951,1591205592,9620000000,70794644266,378786392569,13266432524,400023377531,4336051777,60896993615,141905206761,8950344784,874082052482,49606046843,49606046843,0,824476005639,824476005639,-15224358479,874082052482,31630824740,378786392569,0,12264138227,827222120000,827222120000,1792900821,0,8950344784,67882391454,127218942920,127218942920,0.8994069668391216,3389089210,117562663,0.41665033265825857,2660310788,0,3389089210,0,3389089210,-704091919,2684997291,0,-95454545,-4999799436,250054098,0,-34000000,-34000000,216054098,-98491435,117562663,117562663,0.0,0.0,7957509071.0,-1625335879.0,0.0,-8000000000.0,1500000000.0,0.0,0.0,396511.0,-8124939368.0,0.0,0.0,0.0,10080000.0,10080000.0,-157350297.0,1748555889.0,1591205592.0,0.0,0.0601667562,0.005259160663674374,0.46806532420016406,0.0131653902,2.4248290781,777.6260874996707,48508.7294881025,39.2296290405,49325.58520464267,0.0075244189,-0.7111812468341605,0.7922474519341437,0.03468857138759118,0.0006926521,-0.0066319565,0.0006529937,-1634411783.0,-2410256690,0.0,9.5564695258,0.0320768473,1.920578003,0.0,1.0601667562230066,699405269640,82574412,1225.1582763115,0.8483027582,60.7669542137,-146.5009260513,1.4237178340428267,9984.6427685007,-426.9511951065
43,PXL,2023,4,475666931176,4507672764,7500000000,69702569824,380831541478,13125147110,398647430088,4062369976,60212757733,140765206761,8545974869,874314361264,49792459532,49792459532,0,824521901732,824521901732,-15178462386,874314361264,31705158946,380831541478,0,12264138227,827222120000,827222120000,1816600821,0,8545974869,67882391454,127218942920,127218942920,0.3493789746960971,3067865185,45896093,-0.7032550903196415,2227289993,0,3067865185,0,3067865185,-704091919,2363773266,-1140000000,-210245021,-3095597352,145220886,0,-33000000,-33000000,112220886,-66324793,45896093,45896093,0.0,0.0,1358026958.0,-612218677.0,0.0,-2500000000.0,4620000000.0,0.0,0.0,50658891.0,1558440214.0,0.0,0.0,0.0,0.0,0.0,2916467172.0,1591205592.0,4507672764.0,0.0,0.0604055969,0.0049269400454573006,0.46809137998529626,0.0140735175,2.6691257084,744.9656908561509,48612.044210847,44.0767114306,49401.08661313375,0.0075084273,-0.3070764359549261,0.7704945046338468,0.014960270491807807,0.0006455392,-0.0073824392,0.0006086664,-2255829075.0,-942069107,0.0,9.549633318,0.0904974031,1.9039439949,0.0,1.0603894929017719,1131517167636,82574412,2126.3738207984,1.3722146896,91.9636697936,-3332.6586168233,0.5558149539109041,9986.0467199088,-500.8916564496
44,PXL,2024,1,476967140477,2818916862,7725000000,70434319924,382947230738,13041672953,398155896666,3788688175,59528521851,140852749723,8141667178,875123037143,50214396642,50214396642,0,824908640501,824908640501,-14791723617,875123037143,31797553557,382947230738,0,12264138227,827222120000,827222120000,2518100821,0,8141667178,67882391454,127218942920,127218942920,-0.10616230329730089,2877342552,316704400,1.4061996334786626,2026431706,0,2877342552,0,2877342552,-704091919,2173250633,0,-14000000,-3706201069,479481270,0,-27000000,-27000000,452481270,-135776870,316704400,316704400,0.0,0.0,-1328035629.0,-267083603.0,0.0,-7725000000.0,7500000000.0,0.0,0.0,131363330.0,-360720273.0,0.0,0.0,0.0,0.0,0.0,-1688755902.0,4507672764.0,2818916862.0,0.0,0.0608726763,0.004592857910542649,0.4683109364139305,0.0136780482,2.8486810774,764.6046947401528,49206.5046976261,35.2286732501,50006.33806561636,0.0074177185,-0.5376316542236991,0.7552978464414688,0.11006836839077894,0.0007848787,-0.005255539,0.0007400153,-503668837.0,-1546950436,0.0,9.4986133932,0.0561376229,1.8723695997,0.0,1.0608726762899499,1226395167024,82574412,1894.9699217752,1.4867042322,102.5224355831,389.714519622,3.835381837172513,9989.882101746,-2429.3268915543
45,PXL,2024,2,478174104564,1586767999,7125000000,71673588231,384916049680,12872698654,396454286134,3547860603,58844285967,139797563246,7739261880,874628390698,49566581520,49566581520,0,825061809178,825061809178,-14638554940,874628390698,31660306708,384916049680,0,12264138227,827222120000,827222120000,1812777821,0,7739261880,67882391454,127218942920,127218942920,0.10047139957310129,2891945977,153168677,-0.082939517904858,2005604423,0,2891945977,0,2891945977,-690854563,2201091414,-1055186477,-15400000,-2893410245,242699115,24050000,-23950000,100000,242799115,-89630438,153168677,153168677,0.0,0.0,-2089347792.0,267083603.0,0.0,-1000000000.0,1600000000.0,0.0,0.0,802826.0,867886429.0,0.0,0.0,0.0,-10687500.0,-10687500.0,-1232148863.0,2818916862.0,1586767999.0,0.0,0.060076204,0.004300114929007191,0.46839789218458605,0.0139802472,3.1080434247,757.4214748458209,49723.9317863506,35.5658307179,50516.919091914315,0.0073405297,-0.24472062639778697,0.7611108338487472,0.052963879069031446,0.000767915,-0.0067958485,0.000724191,-1808178559.0,-707718831,0.0,9.6471067784,0.0320128593,1.8814703783,0.0,1.0600762039505653,1189732128096,82574412,1878.5288629192,1.4419915149,97.3097079366,201.7126729618,1.8549169565990975,9991.7370187026,-657.0951492501
46,PXL,2024,3,479081261391,1414760858,6090000000,71919257059,386929319435,12727924039,396217075114,3323460165,58160050083,139797563246,7579358097,875298336505,49999210452,49999210452,0,825299126053,825299126053,-14401238065,875298336505,31643066708,386929319435,0,12264138227,827222120000,827222120000,1822577821,0,7579358097,67882391454,127218942920,127218942920,-0.5003656463206526,1693305397,237316875,1.0186415392785038,2031805780,0,1693305397,0,1693305397,-717329279,975976118,0,-42350000,-2972250320,-6818422,474066100,-99200652,374865448,368047026,-130730151,237316875,237316875,0.0,0.0,-341305190.0,-882645875.0,0.0,-6090000000.0,7125000000.0,0.0,0.0,6256424.0,158610549.0,0.0,0.0,0.0,10687500.0,10687500.0,-172007141.0,1586767999.0,1414760858.0,0.0,0.0605831375,0.004026976474450513,0.46853261993806256,0.0120369973,2.8610754197,886.3523348967319,49754.0516075137,35.3944493378,50675.79839174823,0.007336086,-1.2039317925825994,0.5763733581249549,0.14015007299950158,0.0009128893,-0.006343594,0.0008608262,-1485827432.0,-2038624202,0.0,9.5817765333,0.028295664,1.8430679429,0.0,1.0605831375238717,1050016222992,82574412,1394.2845309157,1.2722856354,99.7122928757,-437.3861771316,2.873975960010469,9994.6109946626,-705.7356995506
47,PXL,2024,4,478838535897,213250012,4540000000,72294574630,389141838294,12648872961,396605224227,3099059727,57475814199,139923909487,7198971251,875443760124,49946308798,49946308798,0,825497451326,825497451326,-14202912792,875443760124,31824198408,389141838294,0,12264138227,827222120000,827222120000,1821177821,0,7198971251,67882391454,127218942920,127218942920,-0.004501544613995155,3054055053,198325273,3.321179866007331,2154010211,0,3054055053,0,3054055053,-704091921,2349963132,126346241,-15400000,-4250993958,363925626,0,-58003299,-58003299,305922327,-107597054,198325273,198325273,0.0,-3735643540.0,-3735643540.0,882645875.0,0.0,0.0,1550000000.0,0.0,0.0,116116569.0,2548762444.0,0.0,0.0,0.0,-14629750.0,-14629750.0,-1201510846.0,1414760858.0,213250012.0,0.0,0.0605044979,0.003754172374514261,0.46864521167216877,0.0120200875,2.9370249839,889.0569242741713,49894.1039220425,35.3428061901,50818.50365250677,0.0073154936,-0.627503693529522,0.7694567030452283,0.06493834248507897,0.0010975348,-0.0075224027,0.0010349658,-2509470512.0,-1916430826,0.0,9.5870655394,0.004269585,1.7958623923,0.0,1.0605044978852098,2080644809400,175997700,1245.1355904935,1.1823657139,197.8429453674,-150.445591637,1.126862868094299,9998.5984551275,-828.5532898671
48,PXL,2025,1,1412756058841,372732032,934770000000,73880520839,391067212581,12665593389,420149876261,2917408279,56791578315,139923909487,6820514405,1832905935102,73081465495,73081465495,0,1759824469607,1759824469607,-14108774511,1832905935102,32601548408,391067212581,0,12264138227,1761455000000,1761455000000,1805777821,23045000000,6820514405,67882391454,150263942920,150263942920,-0.492333749770368,1460729704,94138281,-0.7027566367881216,4412993425,-287273287,1460729704,0,1460729704,-704091921,756637783,-287273287,-194303395,-4759229811,-71175285,325400000,-71294209,254105791,182930506,-88792225,94138281,94138281,0.0,0.0,907566019632.0,-313157576.0,0.0,-937420000000.0,7190000000.0,0.0,0.0,91619964.0,-930451537612.0,0.0,23045000000.0,0.0,0.0,23045000000.0,159482020.0,213250012.0,372732032.0,0.013095056,0.0415277016,0.0016577836763751268,0.9990743275343396,0.0081646226,2.8243902164,1018.0882654298586,50286.3907396288,35.2160004843,51339.69500554296,0.0072584251,-2.873149913709155,0.5179861687812983,0.06444606469096627,0.0006449483,-0.0049693314,0.0006127472,-5206182214.0,-4196895423,0.0,19.3312497125,0.0051002266,13.9801362677,14.609417627473313,1.0415277016299929,2309617817100,175997700,1758.8207499591,1.3124137418,253.8031480152,1.3325775769,0.5348835865468696,9999.1333387141,-447.9847207031
49,PXL,2025,2,1434777850899,404680920,962609315068,66447975285,392638924783,12676954843,398912681356,2690282979,56107342431,139923909487,6529276095,1833690532255,73676973814,73676973814,0,1760013558441,1760013558441,-13919685677,1833690532255,33146431730,392638924783,0,12264138227,1761455000000,1761455000000,1805777821,23045000000,6529276095,67882391454,127218942920,127218942920,-0.4233114925853264,1667752009,189088834,0.23451372502225112,13598439611,-373455273,1667752009,0,1667752009,-704091921,963660088,-373455273,-5429807,-14400571005,-217356386,620000000,-93753299,526246701,308890315,-119801481,189088834,189088834,0.0,0.0,-914113557509.0,267893940.0,0.0,-20649315068.0,-7190000000.0,0.0,0.0,7496754775.0,-20074666353.0,934232880000.0,0.0,0.0,-12707250.0,934220172750.0,31948888.0,372732032.0,404680920.0,0.0130936491,0.0418615945,0.0015285580989404547,0.9991816756266836,0.0058152852,2.6186879232,1156.4213664090662,50300.1924525254,37.0388022725,51493.652621206966,0.0072564335,-8.060155617537019,0.5778197734433069,0.11337946707878917,0.0005561169,-0.0121108143,0.0005307915,-17954506379.0,-13442340724,0.0,19.4738977,0.0054926376,14.1447031843,35.99451312071847,1.0418615944522962,3329524488600,175997700,3021.7630752625,1.8917607041,422.7515508426,-204.4571822834,1.0743824152247443,10000.2077211293,-186.7032563814
