REE,2015,4,3747425820726,1419715236964,381491325361,1368956404978,547093860649,30168992774,5861517471810,0,483507065078,584938280334,4369132998280,0,73935379620,9608943292536,2925943458869,2225628841950,700314616919,6682999833667,6682999833667,42598429318,2349511348273,348643878866,9608943292536,81772899224,0,589859322220,0,194784660605,2696168100000,2696168100000,561131881423,1214713332820,429904075283,47951873855,1257089501,1031513187975,33818334157,33818334157,-0.17653785426332272,662370560304,262258496764,-0.311760091236459,118416694446,-18600400198,662370560304,-213643845,662156916459,-407864031097,254292885362,-21843907777,46401511327,-15409500754,-64687488850,317170193754,4825969062,0,-1639921107,3186047955,320356241709,-40302823726,-9423417900,270630000083,8371503319,262258496764,320356241709,31881497626,-315166943,-1932949357,-163830443907,18600400198,204759579326,-92499272186,-140213723645,362142606409,-727767451,-20452387660,-31660593099,0,-1404789537,210529278757,-107373765668,2370784091,0,0,-167755096710,126722753500,91535793548,-54499531239,0,0,283441727486,-352358332219,-25281093614,-94197698347,61832049171,1357884807696,-1619903,1419715236964,0.0,0.0,0.07234880698967441,1.233804008928037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26307343686681256,0.3840371957781181,0.3960669899311378,0.0,0.0,0.0,0.0,174195895758,0.0508474576,0.0,0.0,0.0,-9.365169238494682,1.4378188735138002,6362891886800,269614063,7.4587831515,1.0045113116,2.4071009119,8.2157128318,972.7181655357496,23494.011194417,4.7384461935
REE,2016,1,3546908206266,1173265912265,464371841600,1252983200091,623977954146,32309298164,5805249309155,0,472541010995,572901037332,4276989571698,0,66980752825,9352157515421,2828612839482,2143622266399,684990573083,6523544675939,6523544675939,42598429318,2178744873535,359793025288,9352157515421,214911611515,0,666558299441,0,194784660605,2696168100000,2696168100000,540507480597,1304590112664,424553566447,40086652036,1496508931,1030402147975,33818334157,33818334157,-0.18162253341523918,554296577086,98750211382,-0.31848412505108975,98754424038,-16448179560,554296577086,-1382300933,552914276153,-322337817456,230576458697,-19593154168,-114808948882,-13997913663,-33593500701,147337365321,2148212481,0,-443549527,1704662954,149042028275,-39802742065,671175594,109910461804,11160250422,98750211382,149042028275,32075224097,258460932,-732114009,19298243261,16448179560,216390022116,113574564807,-76698977221,-91611319826,-213348009,-19524151834,-40543590497,0,-589579578,100783619958,-67099304100,406467909,0,0,-106895722298,1934400000,94406752988,-77247405501,0,0,409488119394,-434388029056,-244904914091,-269804823753,-246268609296,1419715236964,-180715403,1173265912265,0.23078994660000002,0.4336005929,0.07243623435858242,1.2043656701960865,0.2751801059,5.2825185717,100.62701116876681,127.5499482141,42.2930298619,270.4699892447668,2.8616240548,0.3309464997108615,0.41702026632641315,0.17859949659660132,0.1246380885,0.0,0.0881197583,835266216884.0,182985044333,0.0571428571,1.6546330302,0.6295880001,1.3635472527,-11.124942043920635,1.4336005929283913,6511069446000,310050926,8.0587226755,0.9185887639,2.5838376003,8.0618722148,318.4967471504988,22861.154876252,5.1608670569
REE,2016,2,3964506549223,1019428437263,817338151752,1399064187705,689901462411,38774310092,5625400145588,0,471203661813,563066424831,4067398764130,0,57317796306,9589906694811,2937266309087,2276884059895,660382249192,6652640385724,6652640385724,0,1917531377956,345011937131,9589906694811,262996392226,0,732209801458,0,238118820390,3100588410000,3100588410000,512443305086,1446132617806,323116731432,32221430217,364283568,993464310863,33981633017,33981633017,0.2703700516503986,869048536910,144049806579,-0.3938434794395589,331554753297,-13064213705,869048536910,-1884230779,867164306131,-623420379524,243743926607,-14591211435,-306004658123,-14650541957,-35868529788,204183738601,2945251869,0,-361264743,2583987126,206767725727,-44880088821,-665509338,161222127568,17172320989,144049806579,206767725727,35883879397,5713720265,-1752518641,-24819324490,13064213705,234857695963,-126269639777,-65651502017,245300548832,-869489712,-10340611843,-43056349024,0,-2492357122,230611947051,-59768534747,175805965,-434703109891,0,-42209456969,35573471780,300753454208,-200178369654,0,-11676660619,341190995464,-471767005990,-41524785613,-183777456758,-153343879361,1173265912265,-493595641,1019428437263,0.0,0.0,0.07082957059037236,1.228199099529085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228238103158389,0.2810815953605202,0.1661159316181988,0.0,0.0,0.0,0.0,193224854862,0.0568720379,0.0,0.0,0.0,-14.790392994570201,1.4415188765336127,6542074538600,310050926,9.1636946132,1.0371951358,2.4200108016,7.3209122309,464.6004720495497,20343.3271834781,7.6418167028
REE,2016,3,4193165953524,685854474565,771050850916,1823150840266,880216119466,32893668311,5905828763167,0,500609206073,550932006949,4252012215539,0,65456648889,10098994716691,3156250103528,2385903872296,770346231232,6942744613163,6942744613163,0,2163509217192,389147152819,10098994716691,268525886143,0,923775543374,0,238118820390,3100588410000,3100588410000,621941813181,1270349402702,521699283818,28760131696,11354460662,1144387989415,33869156257,38573723915,0.5089009599512393,937663871621,245977785212,0.18093512435564807,80768153153,-12328406278,937663871621,-18480000,937645391621,-663768606521,273876785100,-12880916074,35958519016,-24561170776,-42701774436,310459595983,3173545941,0,-692935292,2480610649,312940206632,-49355312189,599248971,264184143414,18206358202,245977785212,312878530906,31926764045,-3851130052,47858448,-116958735923,12328406278,236371693702,-405166793029,-184626196058,-90421509741,-7604276675,-17168965890,-38794645364,5941335401,-2528453682,-504944211200,-78245358376,560760035,434703109891,0,-631323544078,58507008443,78371240390,-137426783695,0,-47223660,633927334620,-324771274139,-302977139,308805859682,-333565135213,1019428437263,-8827485,685854474565,0.25430618709999997,0.4546112927,0.07210537531855586,1.2817576462490856,0.3125361673,6.2657649657,69.63266701224555,131.7329126983,41.6454807597,243.01106047024555,2.7707578351,0.2203539224256265,0.2920899388483339,0.2623356200650162,0.1120869003,0.0,0.0777269089,888787000006.0,206613839888,0.046692607,1.7574748095,0.362126981,1.3885512625,-16.759168641019052,1.4546112927074908,7968308798200,310050926,10.6061149339,1.2158989413,2.6386169149,215.3986109259,793.3463975914718,21136.6250328724,9.480444044
REE,2016,4,4104230758004,959184890496,750013228917,1148605019028,1230324976676,16102642887,7310604209305,0,528600671462,673433406527,5393528424309,0,104835449767,11414834967309,3677518639897,2603170595738,1074348044159,7737316327412,7737316327412,0,2782016675182,565048425724,11414834967309,253790458307,0,1256875479200,0,238118820390,3100588410000,3100588410000,899220584250,1169282520486,594470465413,20494553214,46774146724,1437605391646,34151299782,38721678370,0.965829681816456,1302107707807,620497132860,1.3659753278398838,174682558731,-18318692375,1302107707807,-545851071,1301561856736,-873186709017,428375147719,-21310476935,279766300204,-35782273466,-103018005292,722713250961,7010013796,0,-6548025792,461988004,723175238965,-80383497308,11623882898,654415624555,33918491695,620497132860,723175238965,36403748448,-9809307001,1943739656,-453699302301,18318692375,316332810142,778509086368,-176460023809,27665611434,-38131080454,-14535623870,-51391234132,2122018197,-3831736515,840696511360,-99145495373,711363636,0,0,-1065170649750,178312156490,74722531665,-910570093332,0,-16631,920958456460,-570908503796,-6470669636,343579266397,273705684425,685854474565,-375268494,959184890496,0.309916833,0.476029884,0.06831834826104465,1.4284501183156781,0.3484184991,7.2308987797,69.21345531834228,136.023289129,46.4370538422,251.67379828954228,2.6833640205,0.22248260231533154,0.32912392561446174,0.47673272664585886,0.1517946083,0.0,0.1040902585,1011872656690.0,289574868961,0.0375234522,1.56830978,0.4346538746,1.0982925299,-15.80761677925169,1.475296405663056,8262857177900,310050926,7.5583501136,1.1546838681,2.2580044855,12.1422045976,2001.2748901127295,23079.9102124458,8.6933084405
REE,2017,1,4189130893636,1181695676454,569705045595,1068245310615,1343512992000,25971868972,7406079466318,0,518549778646,524623221870,5634797535498,0,62186244383,11595210359954,4022353548488,2941924433056,1080429115432,7572856811466,7572856811466,0,2600090582669,582529868212,11595210359954,329034633123,0,1369999596476,0,238118820390,3100588410000,3100588410000,878043746214,1319875422339,498225743915,12228974732,12899474854,1530720648467,34282999782,37084963496,0.9645697909930391,1088954310594,330770623577,2.3495687649463832,29461291076,-19943980954,1088954310594,-638525280,1088315785314,-786370145861,301945639453,-25395710042,150319520875,-22123549650,-34143241884,400063949828,2126796541,0,-1277827727,848968814,400912918642,-51602049699,-508955032,348801913911,18031290334,330770623577,400912918642,36677768609,10049920184,0,-177701565617,19943980954,289883022772,-2156340184,21507928007,19845799932,35576658860,-24073782519,-87353862290,157301251,-1778417000,249712427356,-63558854639,1659090909,-3000000000,184182000000,-135980004290,28436152157,98032936001,109771320138,0,0,355053282414,-472474841948,-20393632002,-137815191536,221668555958,960027120496,0,1181695676454,0.2976833304,0.5311540478,0.06847478983900343,1.398087883521307,0.3929546427,8.310576626,47.416683123798975,132.6246084559,39.7899464948,219.83123807449897,2.7521287659,0.22574224433225226,0.27744303953643645,0.30392890376166537,0.1856107177,0.1044897994,0.1256513756,1075984572129.0,245678847919,0.0269905533,1.423942385,0.4627313163,0.9672641043,-12.318445774975844,1.5311540477561636,11487386808300,310050926,8.5644914329,1.6433680645,2.7385561492,14.076511285,1066.8267559923365,22545.1624624179,10.8569963962
REE,2017,2,4584819523497,1236468292645,359981094323,1454605285975,1471486221835,62278628719,7312395685427,0,510837424793,514229723170,5464330965630,0,45060851794,11897215208924,4032206508150,3051825439258,980381068892,7865008700774,7865008700774,0,2932729921641,540341384375,11897215208924,308802700699,0,1498660153513,0,239830905124,3100588410000,3100588410000,826532206205,1623744294823,518638650226,3963396245,12788388675,1513256648467,34298999782,36718142017,0.3315265116473436,1157161166804,336636163929,1.336942838894973,55231082724,-20531179587,1157161166804,-1090375393,1156070791411,-884136581727,271934209684,-115100659442,236173399998,-15804459508,-58975254263,373458319193,3087362006,0,-1390124424,1697237582,375155556775,-14359223066,-8748727925,352047605784,15411441855,336636163929,375155556775,34487541930,-20477630886,-282025674,-287447988171,20531179587,121966633561,-322115316541,-128657961665,565057883935,-2776117121,-17985330496,-43386347924,-157301251,-702004000,283183181498,-120499561860,0,-38159547200,212212372807,9040078749,4975672365,280240127440,347809142301,0,0,633380098280,-664478731978,-546222299555,-577320933253,53671390546,1181695676454,1101225645,1236468292645,0.2761221437,0.5126766748,0.06495064967222836,1.4520244660763788,0.3984862815,8.7119405085,45.98396006435309,143.6492784019,40.7249087466,230.35814721285308,2.5409107798,0.1705384284230296,0.23522280097752546,0.2911899223040927,0.2037167742,0.1019548041,0.1363260904,1078517875713.0,197154495913,0.0298507463,1.5023203701,0.4273357584,1.0201544497,-9.602687223964224,1.5126766748208669,10386706021000,310050926,6.7715769787,1.4180809482,2.3166028026,11.9574317024,1085.7447461034192,23623.4751209658,9.7313255729
REE,2017,3,5835864049498,2507556350185,336625694961,1242696566014,1707040455628,41944982710,7668585722727,0,499719513300,503882905747,5629794007551,0,43828376352,13504449772225,5271439303561,2855652005164,2415787298397,8233010468664,8233010468664,0,3304296547064,536780170447,13504449772225,365888591618,0,1734169961919,0,239830905124,3100588410000,3100588410000,2164582193139,1456050335649,461366395654,3182768113,14559972392,1513306648467,34409399782,36828542017,0.15573287359953095,1083688960819,371386522877,0.5098376569124501,44025174312,-21651640020,1083688960819,-581686220,1083107274599,-770915816115,312191458484,-34145200136,183917128134,-20343647924,-41261558380,444383354490,5182249434,0,-1817360207,3364889227,447748243717,-51330512657,1613585104,398031316164,26644793287,371386522877,447634922229,27066968858,14577449200,-24719803,-231211641588,21651640020,279694618916,135055565976,-234670736697,-78667968528,-3667321869,-20121005809,-21602439465,0,-671931000,55348781524,-219837511689,335400000,-116193300369,139821595931,-330976382,3748011135,148233230676,-44223550698,0,0,2128303041196,-847525308834,-20077396168,1260700336194,1271825567020,1236468292645,-737509480,2507556350185,0.5818686616,0.640280894,0.06069705792334444,1.5199643235978404,0.3824740484,8.9984722504,48.70480957138013,161.3155753577,43.3131764118,253.33356134088012,2.2626457439,0.23135866414781012,0.2882368771824407,0.3428898795038551,0.2113194452,0.0905238209,0.1370982709,1117630492818.0,250586252180,0.0241545894,2.0436187739,0.9018053291,1.445842696,-11.573546020002599,1.6402808940453606,12836108336400,310050926,7.7359705858,1.6678861624,2.7729431543,8.983032151,1197.8242660594408,24821.8379240378,11.5910407404
REE,2017,4,5665882506819,2397186656336,516561743653,1136714361110,1555629874625,59789871095,8634786335126,0,492274382836,624011258648,6274300677479,0,80303232859,14300668841945,5607391640856,2932379533768,2675012107088,8693277201089,8693277201089,0,3642388392065,658949283159,14300668841945,178558081135,0,1580982461238,0,239845570570,3100588410000,3100588410000,2308624663112,1310588823460,672101562482,2402139981,46457439601,1099528485702,34492179457,36154142823,0.2820990063238648,1669430998306,338106510447,-0.4551038311996754,45840413840,-42910767572,1669430998306,-1751433697,1667679564609,-1125194843088,542484721521,-100138516881,148521313908,-36253398604,-106589181937,493865351847,8028699386,0,-4464648462,3564050924,497429402771,-78951860295,5313875263,423791417739,85684907292,338106510447,497429402771,31423733558,59075779872,717448595,-193314707159,42910767572,438242425209,103174596073,17712611513,-59712732106,-37543187382,-15687762922,-60781961358,0,-1874305454,414069835323,-181177586044,173661818,-330550252546,119692224235,-782900478161,66638289346,202856024596,-905268116756,36495030000,0,858455394360,-503677757559,-10415622072,380857044729,-110341236704,2507556350185,-28457145,2397186656336,0.6084415309,0.6443358492,0.05662702010403317,1.604937981203122,0.3888610483,9.7856955587,51.96663931791383,145.244420616,43.5820885532,240.79314848711385,2.5130053082,0.23963964628522572,0.325293139661509,0.2027406928898068,0.1677899706,0.0936251106,0.1072026139,1223097455198.0,399642140980,0.0463096961,1.9307970213,0.8316950725,1.3993126078,-9.313330047276368,1.645026209466042,10712259493300,310050926,7.7791235465,1.3333439648,2.1445220418,10.7962534215,1090.4870203387168,25912.2933864092,8.8551011907
REE,2018,1,4960189673184,1499281152036,565831751647,1321422556068,1531227043312,42427170121,9644438028664,0,478835111373,612371152943,7161742194397,0,84529069058,14604627701848,6065451367818,3170644559450,2894806808368,8539176334030,8539176334030,0,3525584287490,621622179730,14604627701848,204180797669,0,1556295468048,0,239845570570,3100588410000,3100588410000,2490316087939,1373301790398,572983845513,2001783318,55493536926,1043877256704,34728665706,36390629072,-0.034654418698627745,1051217231971,381408391916,0.15309028290177665,41617781891,-45153468963,1051217231971,-897100051,1050320131920,-728154257438,322165874482,20329368255,162086475302,-22213598000,-41371165799,482614736131,2661345201,0,-2060419711,600925490,483215661621,-62460368676,-4409904463,416345388482,34936996566,381408391916,483215661621,28303591146,-61496165568,-117007342,-203517243875,45153468963,291542304945,-178605862654,24686993190,-111787933387,1107340461,-61684892386,-64999021315,0,2270190000,-146075248516,-145352596981,98181818,-750478000000,0,0,74561982000,50079207253,-771091225910,0,0,555274770677,-473097062819,-63060639959,19117067899,-898049406527,2397186656336,143902227,1499281152036,0.6503690525,0.7103087149,0.056075093503428965,1.5764881424647068,0.3651228221,10.0060790893,53.25871019514238,165.6801136788,42.4272510896,261.3660749635424,2.2030404971,0.24619266338379145,0.30673112386513646,0.3631353720877273,0.1713192131,0.0953213757,0.1051458265,1227245835248.0,258581110683,0.0463768116,1.5644105103,0.4999081997,1.0814717845,-5.726716387945487,1.7103087148635394,10696756947000,310050926,7.4932189525,1.3510523333,2.1578320285,17.6362464619,1230.147565874388,25535.6503583783,9.9904806162
REE,2018,2,4667701747175,1332173823176,628808503985,1281388392765,1374636629192,50694398057,9779817063220,0,465703871735,1633478424540,7301786626665,0,281041417595,14447518810395,5376428281777,2602975683392,2773452598385,9071090528618,9071090528618,0,4082833331194,595817027916,14447518810395,204263715824,0,1399990377392,0,240259268975,3100588410000,3100588410000,2346821123882,1034724820192,769417251445,1601426653,252781442010,1110232530432,33557918460,34740189801,0.056820752139132985,1222911934648,557982446434,0.6575237785554263,171248198096,-59242868594,1222911934648,-1194817365,1221717117283,-995101467032,226615650251,-7744672463,304075321481,-20983013931,-38981306880,634230176554,7021269432,0,-1344858840,5676410592,639906587146,-67128672836,-375199882,572402714428,14420267994,557982446434,639906587146,47901762134,-55614751144,270131213,-475105882176,60034868594,217392715767,146184202572,156305090656,-291339811840,-24750461436,-40193516674,-43901923757,0,-3826393202,110301364586,-70479849640,200000000,-309209532782,248310140350,-103628547196,149600666754,293564104367,208356981853,0,0,508798303848,-456255861973,-538366395971,-485823954096,-167165607657,1499281152036,58278797,1332173823176,0.0,0.0,0.051339347817748106,1.6746892320984768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13640746051804453,0.18548946154980203,0.4567198400845097,0.0,0.0,0.0,0.0,166651329440,0.0508744038,0.0,0.0,0.0,-2.8130192442585082,1.5926992201009498,9751101622700,310050926,5.9138112655,1.1505353334,1.9413583775,22.4865823926,1799.6477341080413,27335.1013978329,9.531959269
REE,2018,3,5634191097451,1272855205301,1396192364858,1572085119268,1342121626239,50936781785,9316393200648,0,453311885101,1607891265674,6854019338241,0,274378431702,14950584298099,5566943746149,2680362926831,2886580819318,9383640551950,9383640551950,0,4376504069138,614562676986,14950584298099,201275461858,0,1359088538046,0,240259268975,3100588410000,3100588410000,2458474644640,1056768562922,688438213426,1201069992,253224588514,1033177277209,32865452460,33813193489,0.10226152101175583,1194508642256,293670696090,-0.20925860794560605,43845412751,-57548499955,1194508642256,-1172103609,1193336538647,-897891880509,295444658138,-126810033160,197597450374,-24502810353,-45487311451,340087366299,4086485203,0,-943945080,3142540123,343229906422,-24120128428,-6705775736,312404002258,18733306168,293670696090,343220814431,42121851173,49719975908,-117007342,-241400483858,57944499956,251489650268,-356511420521,40901839346,117882293109,5064858049,-77100926364,-55489293324,0,-452158540,-42169157977,-46632265352,8317429,-169720797271,124280674895,-110210380390,22984677891,131725507726,-47564265072,15400000,0,518092474171,-487813991432,-192659500,30101223239,-59632199810,1332173823176,313581935,1272855205301,0.5973574406,0.5932605491,0.048308743561878864,1.732391683299344,0.3521615126,10.8628850911,56.9631977427308,143.6180940583,40.6143273928,241.19561919383077,2.5414624974,0.18892787493930205,0.24757865746151872,0.2460921010790155,0.1761044545,0.0838214469,0.107792551,1200080055448.0,225454536334,0.0484848485,2.1020254537,0.4969953103,1.6013016104,-3.917644013489387,1.5932605490725178,10231680558000,310050926,6.5122067893,1.1667909333,1.9932932419,30.4402130667,947.1692275803749,28282.7017744949,10.5995436138
REE,2018,4,6016429663343,1865096744967,1168925962847,1966047634090,969073762968,47285558471,9483157553217,0,445423380673,1602831205980,6962207022155,0,285915039801,15499587216560,5571218783919,3055703378231,2515515405688,9928368432641,9928368432641,0,4927777363724,609518422630,15499587216560,149786966464,0,984759591543,0,240077952161,3100588410000,3100588410000,2069934163316,968810093621,1111455193347,800713329,260467939728,862146487612,32812869960,33557936547,-0.02004648681853802,1635964771804,550918378318,0.6294225674319258,46814176416,-62982567111,1635964771804,-686835407,1635277936397,-1250370347699,384907588698,2754089183,335064746667,-30887847512,-91852435630,646800317822,10573061044,0,-5712324623,4860736421,651661054243,-73020841154,4966558915,583606772004,32688393686,550918378318,651661054243,42977132515,-114430339017,103021736,-381283094960,63378567111,262406341628,-342809989971,374328946503,17833418725,-12272069546,-43436315581,-72419878107,0,-685900578,174605200725,-85873428261,10921987,-189826500000,422063850693,-174541679252,186681304327,225096713755,383611183249,0,0,339071601835,-304991103238,-40459471,34040039126,592256423100,1272855205301,-14883434,1865096744967,0.528921102,0.5611490818,0.04486370380944001,1.8329584137645534,0.3423909797,10.8791024048,67.16260121576579,120.9136444257,43.4183454138,231.4945910552658,3.0186833069,0.1603197228561843,0.2353774732300645,0.3368958670914596,0.1916019558,0.0697785458,0.1197524378,1076084164808.0,262167305556,0.0507936508,1.9589887012,0.63232365,1.6419371662,-4.1625376287688995,1.5611414223512075,9766604169000,310050926,5.4747800407,1.0480491176,1.9147745093,108.2269862129,1776.8641604315028,30055.8432529823,11.3887230196
